Trial,Rule,Result,Probability,PC1,PC2,PC3,Site,Excluded
65,10,Sand,0.656,"",'<= 0.029,"",A,"B, C, D, E, F, G, H, I, J, K, L"
65,11,Sand,0.539,"","",'> -0.34,Any,None
65,12,Reef,0.995,'<= -0.092,'> 0.204,"","A, B, E, F, H, I, J, K, L","C, D, G"
65,13,Reef,0.981,'> -0.092,'<= -1.881,'<= -0.1,Any,None
65,14,Reef,0.966,'<= -0.092,'> -0.596,'> 0.195,"A, B, C, D, E, F, H, J, K, L","G, I"
65,15,Reef,0.9540000000000001,'<= 1.501,'> 0.227,"",K,"A, B, C, D, E, F, G, H, I, J, L"
65,16,Reef,0.893,'-0.092 < x <= 0.019,"",'<= -0.1,"A, B, D, E, F, G, H, I, J, K, L",C
65,17,Reef,0.8750000000000001,'<= 1.501,'> 0.029,"",A,"B, C, D, E, F, G, H, I, J, K, L"
65,18,Reef,0.8640000000000001,"","",'<= -0.34,Any,None
65,19,Reef,0.8440000000000001,'-0.092 < x <= 1.501,'> 0.397,"","A, B, D, E, F, G, H, I, J, K, L",C
65,20,Reef,0.8250000000000001,'> 1.501,'0.218 < x <= 0.228,'<= 0.066,"A, B, C, D, E, F, G, H, I, J, L",K
65,21,Reef,0.8200000000000001,'<= 1.501,'> 0.181,'<= 0.003,I,"A, B, C, D, E, F, G, H, J, K, L"
65,22,Reef,0.8130000000000001,'<= 1.501,'> 0.491,"",Any,None
65,23,Reef,0.77,'<= 1.501,'> -1.417,'-0.34 < x <= -0.1,"A, B, D, E, F, H, I, J, K, L","C, G"
65,24,Reef,0.763,'> 1.501,"","",K,"A, B, C, D, E, F, G, H, I, J, L"
65,25,Reef,0.757,'-0.092 < x <= 0.891,'> 0.181,'> 0.003,"A, B, E, F, G, H, I, J, K, L","C, D"
65,26,Reef,0.745,"",'> 0.273,"",J,"A, B, C, D, E, F, G, H, I, K, L"
65,27,Reef,0.735,'<= 2.886,'> 0.47,'<= 0.066,"A, B, D, E, F, G, H, I, J, K, L",C
65,28,Reef,0.734,'<= 3.328,'> 0.646,'<= 0.066,Any,None
65,29,Reef,0.73,'<= 2.886,'> -0.063,'<= -0.171,"A, B, D, E, F, G, H, I, J, K, L",C
65,30,Reef,0.702,'<= 0.751,'-0.007 < x <= 0.093,"","B, C, D, E, F, G, H, I","A, J, K, L"
65,31,Reef,0.688,'<= 0.751,'-0.443 < x <= -0.024,'<= 0.206,"B, C, D, E, F, G, H, I","A, J, K, L"
65,32,Reef,0.5650000000000001,'<= -0.092,"","",Any,None
66,1,Sand,0.99,'> 1.832,'0.137 < x <= 0.526,'0.026 < x <= 0.066,Any,None
66,2,Sand,0.985,'> 3.328,"","",Any,None
66,3,Sand,0.968,'> 1.832,"",'> 0.066,Any,None
66,4,Sand,0.9380000000000001,'> 2.602,'<= 0.526,"",Any,None
66,5,Sand,0.891,'-1.904 < x <= -0.549,'<= -1.309,'> 0.08,Any,None
66,6,Sand,0.884,'> 1.832,"","",C,"A, B, D, E, F, G, H, I, J, K, L"
66,7,Sand,0.8640000000000001,'> 0.503,'<= 0.598,'> -0.239,C,"A, B, D, E, F, G, H, I, J, K, L"
66,8,Sand,0.8540000000000001,'-0.549 < x <= -0.537,"",'> -0.261,"B, E, F, G, H, I, J, K, L","A, C, D"
66,9,Sand,0.8480000000000001,'> 1.832,'0.137 < x <= 0.401,'> -0.206,Any,None
66,10,Sand,0.772,'> -0.537,'<= 0.125,"",K,"A, B, C, D, E, F, G, H, I, J, L"
66,11,Sand,0.621,'-1.227 < x <= -0.549,"",'> -0.124,G,"A, B, C, D, E, F, H, I, J, K, L"
66,12,Sand,0.544,"",'<= 0.393,"",Any,None
66,13,Reef,0.993,'<= -1.904,"","","A, B, C, D, E, F, H, I, J, K, L",G
66,14,Reef,0.991,'<= 1.501,'> 0.329,'<= -0.158,"A, B, D, E, F, G, H, I, J, K, L",C
66,15,Reef,0.991,'<= -0.549,"",'<= -0.124,Any,None
66,16,Reef,0.99,'<= -1.227,"",'<= -0.095,Any,None
66,17,Reef,0.989,"",'> 0.329,'<= -0.239,Any,None
66,18,Reef,0.987,"",'> 0.329,"",K,"A, B, C, D, E, F, G, H, I, J, L"
66,19,Reef,0.987,'<= -2.533,"","",Any,None
66,20,Reef,0.981,'<= -0.549,"","",J,"A, B, C, D, E, F, G, H, I, K, L"
66,21,Reef,0.98,'<= -0.549,"","",K,"A, B, C, D, E, F, G, H, I, J, L"
66,22,Reef,0.928,'-0.549 < x <= 0.447,'> 0.125,'> 0.097,"A, B, C, D, E, F, H, I, J, K, L",G
66,23,Reef,0.902,'<= 1.594,'> 0.227,'<= 0.192,"A, E, F, H, I, K, L","B, C, D, G, J"
66,24,Reef,0.892,'-0.549 < x <= 1.832,'> 0.329,'> 0.057,Any,None
66,25,Reef,0.8520000000000001,'<= -0.549,"","",I,"A, B, C, D, E, F, G, H, J, K, L"
66,26,Reef,0.8500000000000001,'-0.549 < x <= 1.832,"","",A,"B, C, D, E, F, G, H, I, J, K, L"
66,27,Reef,0.8480000000000001,'1.832 < x <= 2.602,'> -0.098,'<= -0.206,"A, B, D, E, F, G, H, I, J, K, L",C
66,28,Reef,0.8470000000000001,'<= 1.832,'> 0.598,"",Any,None
66,29,Reef,0.8470000000000001,'-0.549 < x <= 0.447,'> -0.435,"","A, B, E, F, H","C, D, G, I, J, K, L"
66,30,Reef,0.8370000000000001,'1.832 < x <= 2.602,'-0.098 < x <= 0.137,'<= 0.066,Any,None
66,31,Reef,0.8360000000000001,'> 0.447,'<= -1.887,'<= 0.004,Any,None
66,32,Reef,0.8350000000000001,'<= -0.549,"",'<= 0.08,"A, B, C, D, E, F, H, I, J, K, L",G
66,33,Reef,0.8340000000000001,'<= 0.447,'<= 0.125,'<= 0.012,"A, B, C, F, H, I, J, K, L","D, E, G"
66,34,Reef,0.8320000000000001,'-1.263 < x <= -1.227,"","",G,"A, B, C, D, E, F, H, I, J, K, L"
66,35,Reef,0.801,'<= -1.263,'> 0.259,"",Any,None
66,36,Reef,0.8,'-0.319 < x <= 0.021,'0.329 < x <= 0.389,"","A, B, D, E, F, G, H, I, J, K, L",C
66,37,Reef,0.7879999999999999,'-0.319 < x <= 1.501,'> 0.393,"","A, B, D, E, F, G, H, I, J, K, L",C
66,38,Reef,0.777,'<= 1.594,'> -0.536,'<= 0.192,"E, F, H","A, B, C, D, G, I, J, K, L"
66,39,Reef,0.777,'<= 0.367,'> 0.125,"","A, B, E, F, H, I, J, K","C, D, G, L"
66,40,Reef,0.773,'<= 3.328,'> 0.526,'<= 0.066,"A, B, D, E, F, G, H, I, J, K, L",C
66,41,Reef,0.77,'0.242 < x <= 0.447,'0.241 < x <= 0.329,"","A, B, E, F, G, H, I, J, K, L","C, D"
66,42,Reef,0.74,'<= 1.832,"",'<= -0.261,Any,None
66,43,Reef,0.73,'<= 0.754,"",'<= 0.004,"A, E, F, H, I","B, C, D, G, J, K, L"
66,44,Reef,0.6689999999999999,'-0.549 < x <= 2.602,'> 0.401,'<= 0.026,"A, B, D, E, F, G, H, I, J, K, L",C
66,45,Reef,0.642,'-0.319 < x <= 1.501,'> 0.329,"","A, B, E, F, G, H, I, J, K, L","C, D"
66,46,Reef,0.635,'<= 0.503,'> 0.329,"",C,"A, B, D, E, F, G, H, I, J, K, L"
66,47,Reef,0.597,'<= 0.447,"","",E,"A, B, C, D, F, G, H, I, J, K, L"
67,1,Sand,0.994,'> 2.108,'<= -0.057,"",Any,None
67,2,Sand,0.986,'1.594 < x <= 1.703,'<= 0.277,'> -0.135,Any,None
67,3,Sand,0.963,'1.513 < x <= 1.703,'<= 0.227,'> -0.135,Any,None
67,4,Sand,0.925,'-0.385 < x <= -0.337,'0.277 < x <= 0.452,'> -0.135,"C, D, E, F, G, H, I, J","A, B, K, L"
67,5,Sand,0.8570000000000001,'1.703 < x <= 2.108,"",'> -0.135,"C, D, E, F, G, H, I, J, K, L","A, B"
67,6,Sand,0.8360000000000001,'> 0.218,'-2.013 < x <= -0.45,'> -0.135,Any,None
67,7,Sand,0.8140000000000001,'> -1.363,"",'> -0.124,B,"A, C, D, E, F, G, H, I, J, K, L"
67,8,Sand,0.812,'-1.363 < x <= -0.385,'0.229 < x <= 0.258,'> -0.124,"A, C, E, F, H, I","B, D, G, J, K, L"
67,9,Sand,0.807,'> -1.363,'<= 0.258,'> -0.124,D,"A, B, C, E, F, G, H, I, J, K, L"
67,10,Sand,0.803,'> 2.108,"",'> -0.224,Any,None
67,11,Sand,0.753,'> -0.385,'<= 0.665,"",C,"A, B, D, E, F, G, H, I, J, K, L"
67,12,Sand,0.71,'> -1.363,'<= 0.258,"",G,"A, B, C, D, E, F, H, I, J, K, L"
67,13,Sand,0.6709999999999999,'> -0.385,'<= -1.235,"","A, B, C, D, E, F, G, I, J, K, L",H
67,14,Sand,0.647,'> -1.363,'<= 0.229,'> 0.08,"A, B, C, D, E, F, G, H, I","J, K, L"
67,15,Sand,0.616,'> -0.761,"",'> -0.124,Any,None
67,16,Reef,0.997,'<= 0.218,'> 0.205,"","A, B, E, F, H, I, J, K, L","C, D, G"
67,17,Reef,0.992,'<= -0.385,"",'<= -0.124,Any,None
67,18,Reef,0.991,'<= -0.385,'> 0.258,"",D,"A, B, C, E, F, G, H, I, J, K, L"
67,19,Reef,0.99,'<= -0.385,"","",J,"A, B, C, D, E, F, G, H, I, K, L"
67,20,Reef,0.99,'-0.385 < x <= 1.703,'> 0.452,"","A, B, D, E, F, G, H, I, J, K, L",C
67,21,Reef,0.984,"",'> 0.277,"",L,"A, B, C, D, E, F, G, H, I, J, K"
67,22,Reef,0.979,'-0.414 < x <= -0.409,'> 0.258,"",Any,None
67,23,Reef,0.975,'<= 2.108,'> 0.665,"",Any,None
67,24,Reef,0.973,'-1.363 < x <= -0.385,'0.258 < x <= 0.263,"",Any,None
67,25,Reef,0.934,'<= 0.218,'> 0.091,'> 0.097,"A, C, E, F, H, I, J, K, L","B, D, G"
67,26,Reef,0.922,"",'> 0.277,"",K,"A, B, C, D, E, F, G, H, I, J, L"
67,27,Reef,0.91,'-0.385 < x <= 0.218,'-2.265 < x <= -1.561,"",Any,None
67,28,Reef,0.885,'<= 1.703,'0.277 < x <= 0.278,"","A, D, E, F, G, H, I, J, K, L","B, C"
67,29,Reef,0.882,'<= -0.468,'> 0.258,"","A, B, C, D, E, F, H, I, J, K, L",G
67,30,Reef,0.8720000000000001,'<= 2.108,"",'<= -0.135,H,"A, B, C, D, E, F, G, I, J, K, L"
67,31,Reef,0.8610000000000001,'0.238 < x <= 0.289,'> 0.284,"",G,"A, B, C, D, E, F, H, I, J, K, L"
67,32,Reef,0.8580000000000001,'<= 0.218,'> 0.18,"","A, B, E, F, H, I, K, L","C, D, G, J"
67,33,Reef,0.8520000000000001,'0.38 < x <= 0.464,'> 0.301,"",G,"A, B, C, D, E, F, H, I, J, K, L"
67,34,Reef,0.8440000000000001,'-0.385 < x <= 2.108,'0.289 < x <= 0.292,"","A, D, E, F, G, H, I, K, L","B, C, J"
67,35,Reef,0.8400000000000001,"",'> -0.057,'<= -0.224,Any,None
67,36,Reef,0.8300000000000001,'<= -0.385,'<= 0.229,'<= 0.08,"A, C, E, F, H, I, J, L","B, D, G, K"
67,37,Reef,0.8270000000000001,'<= 2.108,"",'-0.139 < x <= -0.135,"A, B, D, E, F, G, H, I, J, K, L",C
67,38,Reef,0.8210000000000001,'<= -0.385,"","",L,"A, B, C, D, E, F, G, H, I, J, K"
67,39,Reef,0.7869999999999999,'<= 0.218,'> 0.091,"",J,"A, B, C, D, E, F, G, H, I, K, L"
67,40,Reef,0.7849999999999999,'<= -0.761,'0.263 < x <= 0.459,"",Any,None
67,41,Reef,0.7799999999999999,'-0.337 < x <= -0.282,'> 0.278,'> -0.105,"A, B, D, E, F, G, H, I, J, K, L",C
67,42,Reef,0.754,'-0.385 < x <= 2.108,"","",A,"B, C, D, E, F, G, H, I, J, K, L"
67,43,Reef,0.753,'<= 1.513,'> -0.45,"","E, F, H","A, B, C, D, G, I, J, K, L"
67,44,Reef,0.745,'<= 0.218,'-1.383 < x <= 0.205,'<= 0.119,"C, E, F, H, I","A, B, D, G, J, K, L"
67,45,Reef,0.734,'<= 1.703,'> 0.284,'<= -0.111,"A, B, D, E, F, G, H, I, J, K, L",C
67,46,Reef,0.728,'<= -0.385,"","",K,"A, B, C, D, E, F, G, H, I, J, L"
67,47,Reef,0.727,'<= 1.703,'> 0.301,'-0.105 < x <= -0.1,"A, D, E, F, G, H, I, J, K, L","B, C"
67,48,Reef,0.718,'<= 2.108,'> 0.227,"","A, E, F, H, I, J, K, L","B, C, D, G"
67,49,Reef,0.718,'<= -1.363,"","",Any,None
67,50,Reef,0.703,'<= 2.108,'> -1.235,'<= -0.135,"A, D, E, F, G, H, I, J, K, L","B, C"
67,51,Reef,0.597,'<= 0.218,'> -2.265,"","A, E, F, H, I, J","B, C, D, G, K, L"
67,52,Reef,0.584,'<= 1.703,'> 0.277,"","A, D, E, F, G, H, I, J, K, L","B, C"
68,1,Sand,0.995,'> 2.658,'<= 0.649,'> -0.155,"A, B, C, D, E, F, G, H, I, J, L",K
68,2,Sand,0.984,'> 2.895,"",'<= -0.155,Any,None
68,3,Sand,0.98,'> -2.533,'<= 0.218,"",B,"A, C, D, E, F, G, H, I, J, K, L"
68,4,Sand,0.931,'> -0.36,'<= 0.393,'-0.113 < x <= 0.06,B,"A, C, D, E, F, G, H, I, J, K, L"
68,5,Sand,0.924,'> -0.36,'0.39 < x <= 0.393,'> -0.155,"A, B, D, E, F, G, H, I, J, L","C, K"
68,6,Sand,0.917,'-2.533 < x <= -0.36,'0.214 < x <= 0.218,'> -0.124,"A, B, C, D, E, F, G, H, I, K","J, L"
68,7,Sand,0.906,'> -0.36,'<= 0.165,"",K,"A, B, C, D, E, F, G, H, I, J, L"
68,8,Sand,0.896,'> -2.533,'<= 0.218,'> -0.024,D,"A, B, C, E, F, G, H, I, J, K, L"
68,9,Sand,0.893,'> 1.355,'0.287 < x <= 0.649,'> 0.026,"A, B, C, D, E, F, G, H, I, J, L",K
68,10,Sand,0.881,'> 1.355,"",'> -0.155,D,"A, B, C, E, F, G, H, I, J, K, L"
68,11,Sand,0.8330000000000001,'> 1.312,'<= -0.098,'> -0.353,Any,None
68,12,Sand,0.8280000000000001,'-1.383 < x <= -0.36,'0.218 < x <= 0.305,'0.025 < x <= 0.046,"A, B, C, E, F, G, H, I, K","D, J, L"
68,13,Sand,0.809,'> -0.36,"",'> -0.155,C,"A, B, D, E, F, G, H, I, J, K, L"
68,14,Sand,0.7989999999999999,'> 1.355,'<= 0.419,'> -0.155,"A, B, C, D, E, F, G, H, I, J","K, L"
68,15,Sand,0.7959999999999999,'> -0.047,"",'> 0.148,"A, C, D, E, F, G, H, I, K","B, J, L"
68,16,Sand,0.7929999999999999,'-2.533 < x <= -0.36,'<= -0.623,'0.073 < x <= 0.315,Any,None
68,17,Sand,0.7909999999999999,'-1.729 < x <= -1.503,'0.218 < x <= 0.305,"","A, B, C, E, F, G, H, I, K","D, J, L"
68,18,Sand,0.7839999999999999,'> -0.36,'<= 0.372,'-0.098 < x <= 0.06,D,"A, B, C, E, F, G, H, I, J, K, L"
68,19,Sand,0.764,'> -0.047,'<= 0.216,"",K,"A, B, C, D, E, F, G, H, I, J, L"
68,20,Sand,0.76,'> -1.383,'> 0.218,'-0.124 < x <= 0.046,C,"A, B, D, E, F, G, H, I, J, K, L"
68,21,Sand,0.74,'> -2.533,'<= 0.218,'> -0.024,G,"A, B, C, D, E, F, H, I, J, K, L"
68,22,Sand,0.732,'-0.36 < x <= 1.355,'0.287 < x <= 0.393,'-0.113 < x <= -0.098,"A, C, D, E, F, G, H, I, J, K, L",B
68,23,Sand,0.6709999999999999,'> -0.36,'-1.575 < x <= 0.287,'> -0.155,Any,None
68,24,Sand,0.52,"","","",G,"A, B, C, D, E, F, H, I, J, K, L"
68,25,Reef,0.994,'<= -0.047,'> 0.165,"","A, E, F, H, I, J, K","B, C, D, G, L"
68,26,Reef,0.979,"",'> 0.287,"",L,"A, B, C, D, E, F, G, H, I, J, K"
68,27,Reef,0.97,'<= 1.513,'0.216 < x <= 0.287,'<= 0.148,"A, E, F, H, I, K","B, C, D, G, J, L"
68,28,Reef,0.961,'<= -0.047,'> 0.058,"","A, E, F, H, I, J","B, C, D, G, K, L"
68,29,Reef,0.9500000000000001,'<= -0.36,'> 0.305,"","A, B, C, D, E, F, H, I, J, K, L",G
68,30,Reef,0.898,"",'> 0.287,"",K,"A, B, C, D, E, F, G, H, I, J, L"
68,31,Reef,0.896,'-0.36 < x <= 1.513,'-0.46 < x <= 0.287,'<= 0.148,"A, E, F, H","B, C, D, G, I, J, K, L"
68,32,Reef,0.8460000000000001,'<= -0.216,'> 0.103,"","A, E, F, H, I, J, K, L","B, C, D, G"
68,33,Reef,0.8390000000000001,'1.355 < x <= 2.658,'> 0.419,'<= 0.026,"A, B, E, F, G, H, I, J, K, L","C, D"
68,34,Reef,0.776,'<= 0.627,'> 0.2,"","A, B, E, F, H, I, J, K","C, D, G, L"
68,35,Reef,0.771,"",'> 0.649,"","A, B, D, E, F, G, H, I, J, K, L",C
68,36,Reef,0.766,"","",'> 0.097,J,"A, B, C, D, E, F, G, H, I, K, L"
68,37,Reef,0.621,'<= 1.355,'> 0.287,"","A, B, D, E, F, G, H, I, J, K, L",C
68,38,Reef,0.5720000000000001,'<= -0.36,"","",Any,None
68,39,Reef,0.5630000000000001,'-0.36 < x <= 1.513,'<= -1.575,"",Any,None
68,40,Reef,0.556,"","",'<= -0.155,Any,None
69,1,Sand,0.969,'> 0.464,'<= 0.148,"",I,"A, B, C, D, E, F, G, H, J, K, L"
69,2,Sand,0.9380000000000001,'> 1.575,"",'> -0.219,C,"A, B, D, E, F, G, H, I, J, K, L"
69,3,Sand,0.935,'> -1.558,'<= 0.176,'> -0.069,G,"A, B, C, D, E, F, H, I, J, K, L"
69,4,Sand,0.902,'> 1.575,"",'> 0.033,Any,None
69,5,Sand,0.887,'> 1,"",'> -0.219,E,"A, B, C, D, F, G, H, I, J, K, L"
69,6,Sand,0.8780000000000001,'> 2.658,"",'-0.219 < x <= 0.033,"A, B, C, D, E, F, G, H, I, J, L",K
69,7,Sand,0.8620000000000001,'> -0.549,'<= 0.397,'> -0.219,B,"A, C, D, E, F, G, H, I, J, K, L"
69,8,Sand,0.8460000000000001,'> -0.549,'<= 0.397,'> -0.219,C,"A, B, D, E, F, G, H, I, J, K, L"
69,9,Sand,0.8240000000000001,'-0.549 < x <= 0.053,'-0.123 < x <= 0.095,'<= 0.278,"B, C, D, E, F, G, H, K, L","A, I, J"
69,10,Sand,0.8140000000000001,'-0.549 < x <= 1.575,'-0.123 < x <= 0.247,'-0.219 < x <= 0.024,"B, C, D, E, F, G, H, J, K, L","A, I"
69,11,Sand,0.809,'0.715 < x <= 1.575,'-0.123 < x <= 0.335,'-0.219 < x <= 0.024,"B, C, D, E, F, G, H, J, K, L","A, I"
69,12,Sand,0.806,'> -0.549,'<= 0.148,'> 0.12,I,"A, B, C, D, E, F, G, H, J, K, L"
69,13,Sand,0.7879999999999999,'> 1.575,'<= 0.484,'> -0.219,"A, B, C, D, E, F, G, H, I, J, L",K
69,14,Sand,0.778,'> -0.549,'<= 0.337,'> -0.219,D,"A, B, C, E, F, G, H, I, J, K, L"
69,15,Sand,0.754,'> -0.549,'<= -1.381,'> -0.219,Any,None
69,16,Sand,0.75,'-0.549 < x <= 1.575,'0.386 < x <= 0.397,"",G,"A, B, C, D, E, F, H, I, J, K, L"
69,17,Sand,0.706,'> -0.335,'<= 0.338,'> 0.024,L,"A, B, C, D, E, F, G, H, I, J, K"
69,18,Sand,0.6679999999999999,'-1.558 < x <= -0.603,'> 0.231,'> -0.069,G,"A, B, C, D, E, F, H, I, J, K, L"
69,19,Sand,0.652,'> -0.549,'<= 0.379,'> -0.219,G,"A, B, C, D, E, F, H, I, J, K, L"
69,20,Sand,0.594,"","",'> -0.069,"A, B, C, D, E, F, G, H, J, K","I, L"
69,21,Reef,0.995,'<= -1.558,'> 0.238,"",Any,None
69,22,Reef,0.995,'-0.549 < x <= 2.658,'> 0.484,'<= 0.033,"A, B, D, E, F, G, H, I, J, K, L",C
69,23,Reef,0.993,'<= -0.549,"","",I,"A, B, C, D, E, F, G, H, J, K, L"
69,24,Reef,0.972,'0.656 < x <= 0.664,'<= -1.381,'<= 0.278,Any,None
69,25,Reef,0.936,'<= 1.575,'> 0.148,"",I,"A, B, C, D, E, F, G, H, J, K, L"
69,26,Reef,0.931,"",'0.335 < x <= 0.337,'<= 0.278,"A, D, E, F, G, H, I, J, K, L","B, C"
69,27,Reef,0.898,'<= -0.603,"",'<= 0.074,"A, B, E, F, H, I, J, K, L","C, D, G"
69,28,Reef,0.8430000000000001,'> 1.575,"",'<= 0.033,K,"A, B, C, D, E, F, G, H, I, J, L"
69,29,Reef,0.8180000000000001,'<= 0.464,"",'<= 0.12,I,"A, B, C, D, E, F, G, H, J, K, L"
69,30,Reef,0.812,'-0.549 < x <= 1.575,"",'<= 0.278,A,"B, C, D, E, F, G, H, I, J, K, L"
69,31,Reef,0.809,'-0.549 < x <= 0.208,'0.095 < x <= 0.337,'0.024 < x <= 0.278,"A, E, F, G, H, J, K","B, C, D, I, L"
69,32,Reef,0.807,'1.575 < x <= 2.658,'-0.013 < x <= 0.152,'<= 0.033,"A, B, C, D, E, F, G, H, I, J, L",K
69,33,Reef,0.804,'0.653 < x <= 0.715,'0.247 < x <= 0.338,'<= 0.024,"A, E, F, G, H, I, J, K, L","B, C, D"
69,34,Reef,0.7869999999999999,'<= -1.558,"","","A, B, C, D, E, F, H, I, J, K, L",G
69,35,Reef,0.734,'<= -0.549,"","",L,"A, B, C, D, E, F, G, H, I, J, K"
69,36,Reef,0.728,'0.053 < x <= 1.575,'-0.123 < x <= 0.095,'<= 0.278,"A, C, D, E, F, G, H, K, L","B, I, J"
69,37,Reef,0.728,'-0.549 < x <= 1.575,'> 0.397,"",Any,None
69,38,Reef,0.72,'<= 1.575,'-0.494 < x <= -0.123,'<= 0.278,"B, C, D, E, F, G, H, I, J, K, L",A
69,39,Reef,0.719,'<= -0.549,"",'<= -0.069,Any,None
69,40,Reef,0.717,'<= -0.549,"","",C,"A, B, D, E, F, G, H, I, J, K, L"
69,41,Reef,0.709,'-0.549 < x <= 1,'> -1.381,"",E,"A, B, C, D, F, G, H, I, J, K, L"
69,42,Reef,0.6749999999999999,'-0.603 < x <= -0.549,"",'> -0.067,"A, B, C, D, E, F, G, H, I, J, K",L
69,43,Reef,0.628,"","",'<= -0.219,Any,None
69,44,Reef,0.615,'<= 1.575,'> 0.338,"","A, B, D, E, F, G, H, I, J, K, L",C
69,45,Reef,0.603,'-1.558 < x <= -0.603,'0.176 < x <= 0.231,'> -0.067,"A, B, E, F, G, H, I, J, K, L","C, D"
69,46,Reef,0.581,'<= 1.575,'0.095 < x <= 0.337,'0.024 < x <= 0.278,"A, C, E, F, G, H, I, J, K, L","B, D"
69,47,Reef,0.5660000000000001,'-0.549 < x <= 0.715,'0.247 < x <= 0.307,"","A, E, F, G, H, I, J, K, L","B, C, D"
70,1,Sand,0.996,'> -1.002,'<= 0.24,"",B,"A, C, D, E, F, G, H, I, J, K, L"
70,2,Sand,0.986,"",'<= -2.51,'> -0.134,Any,None
70,3,Sand,0.9390000000000001,'> 1.564,'0.353 < x <= 0.419,'-0.16 < x <= 0.044,"B, C, D, E, F, G, H, I, J, L","A, K"
70,4,Sand,0.928,'> -0.61,'<= 0.178,"",K,"A, B, C, D, E, F, G, H, I, J, L"
70,5,Sand,0.902,'> 0.05,'<= 0.353,"",D,"A, B, C, E, F, G, H, I, J, K, L"
70,6,Sand,0.886,'> -1.002,'<= 0.24,'> -0.134,D,"A, B, C, E, F, G, H, I, J, K, L"
70,7,Sand,0.8740000000000001,'> 0.05,'-2.013 < x <= -1.429,'> -0.209,Any,None
70,8,Sand,0.8720000000000001,'-0.61 < x <= 0.05,'<= -1.296,'> -0.011,Any,None
70,9,Sand,0.8460000000000001,'> 1.579,'<= 0.353,'> -0.284,Any,None
70,10,Sand,0.8390000000000001,'> 0.05,'<= 0.166,"",J,"A, B, C, D, E, F, G, H, I, K, L"
70,11,Sand,0.7989999999999999,'> 0.05,"",'-0.193 < x <= 0.044,C,"A, B, D, E, F, G, H, I, J, K, L"
70,12,Sand,0.7959999999999999,'> 2.463,"",'> -0.284,"A, B, C, D, E, F, G, H, I, J, L",K
70,13,Sand,0.772,'0.05 < x <= 1.579,'0.027 < x <= 0.262,'-0.209 < x <= 0.043,"B, C, E, F, G, H, J, K, L","A, D, I"
70,14,Sand,0.746,'> 0.05,'<= 0.353,'> -0.209,G,"A, B, C, D, E, F, H, I, J, K, L"
70,15,Sand,0.708,'> -2.292,'<= 0.263,'> -0.134,G,"A, B, C, D, E, F, H, I, J, K, L"
70,16,Sand,0.615,'> -1.002,"",'> -0.134,"A, B, C, D, E, F, G, H, I, K, L",J
70,17,Reef,0.995,'0.05 < x <= 1.564,'> 0.4,"","A, B, D, E, F, G, H, I, J, K, L",C
70,18,Reef,0.989,'<= 0.05,'> 0.488,"",Any,None
70,19,Reef,0.987,'<= 0.05,'> 0.24,"",B,"A, C, D, E, F, G, H, I, J, K, L"
70,20,Reef,0.982,"",'> 0.353,"",K,"A, B, C, D, E, F, G, H, I, J, L"
70,21,Reef,0.9550000000000001,'<= 1.579,"",'<= 0.044,A,"B, C, D, E, F, G, H, I, J, K, L"
70,22,Reef,0.937,'<= 0.05,'> 0.178,'> -0.011,"A, B, C, E, F, H, I, J, K, L","D, G"
70,23,Reef,0.928,'<= 2.463,'> 0.353,'<= -0.16,"A, B, D, E, F, G, H, I, J, K, L",C
70,24,Reef,0.905,'<= 0.05,'> 0.24,"",D,"A, B, C, E, F, G, H, I, J, K, L"
70,25,Reef,0.889,'0.05 < x <= 0.292,'> 0.353,"","A, B, D, E, F, G, H, I, J, K, L",C
70,26,Reef,0.8690000000000001,'> 0.05,"",'0.043 < x <= 0.044,Any,None
70,27,Reef,0.8570000000000001,'0.05 < x <= 2.463,'> 0.419,'<= 0.044,"A, B, D, E, F, G, H, I, J, K, L",C
70,28,Reef,0.8500000000000001,'<= 1.579,'> 0.262,"","A, E, F, H, I, J, K, L","B, C, D, G"
70,29,Reef,0.76,'<= 1.579,"",'<= 0.044,I,"A, B, C, D, E, F, G, H, J, K, L"
70,30,Reef,0.751,'<= 1.579,"",'-0.284 < x <= -0.209,Any,None
70,31,Reef,0.75,"","",'<= -0.193,C,"A, B, D, E, F, G, H, I, J, K, L"
70,32,Reef,0.748,'<= 0.05,'-2.51 < x <= 0.24,'<= -0.011,"A, C, E, F, H, I, K, L","B, D, G, J"
70,33,Reef,0.742,'<= 0.05,'> 0.24,'<= -0.055,"A, B, D, E, F, G, H, I, J, K, L",C
70,34,Reef,0.739,'<= 1.647,'> 0.166,'> 0.044,Any,None
70,35,Reef,0.732,"",'<= -2.013,'<= 0.044,Any,None
70,36,Reef,0.729,'<= 2.463,'0.353 < x <= 0.419,'<= 0.044,A,"B, C, D, E, F, G, H, I, J, K, L"
70,37,Reef,0.713,'-0.995 < x <= 0.05,'-1.296 < x <= 0.178,"","A, C, E, F, H, I","B, D, G, J, K, L"
70,38,Reef,0.708,'0.05 < x <= 1.457,'-0.413 < x <= 0.166,"","A, C, D, E, F, G, H","B, I, J, K, L"
70,39,Reef,0.6819999999999999,"","",'<= -0.284,Any,None
70,40,Reef,0.596,'<= 1.579,'-1.429 < x <= 0.027,'<= 0.044,"A, C, D, E, F, G, H, I, J, K, L",B
70,41,Reef,0.542,'<= 0.05,"","",Any,None
